Black Body Radiation Experiment Tue, Oct 30, 2018 3:36 PM
Sensor Position (Degrees)	Light Intensity (Volts)
49.64030	0.01380
49.74378	0.01202
49.84726	0.01380
49.97144	0.01283
50.10597	0.01154
50.23014	0.01122
50.34397	0.01009
50.45780	0.01058
50.57163	0.01396
50.69581	0.01267
50.81999	0.01428
50.94417	0.01106
51.06835	0.01106
51.19253	0.01154
51.26496	0.01042
51.33740	0.01363
51.40984	0.01058
51.48228	0.01154
51.56506	0.00961
51.66854	0.01251
51.77203	0.01347
51.87551	0.01235
51.95829	0.01074
52.05143	0.01235
52.15491	0.01138
52.24804	0.01122
52.35152	0.01219
52.44466	0.01347
52.54814	0.01460
52.67232	0.01315
52.80684	0.00929
52.92067	0.00993
53.04485	0.01106
53.16903	0.01042
53.31391	0.00913
53.45878	0.01331
53.58296	0.01009
53.60366	0.01460
53.69679	0.01251
53.77958	0.01009
53.86236	0.01235
53.92445	0.01347
53.98654	0.01186
54.01758	0.01202
54.06932	0.01219
54.11072	0.00800
54.16246	0.01251
54.20385	0.00784
54.24524	0.00848
54.28664	0.01122
54.31768	0.01219
54.36942	0.00929
54.41082	0.00864
54.46256	0.01251
54.52465	0.01589
54.58673	0.01235
54.64882	0.01460
54.70056	0.00945
54.75231	0.01428
54.81439	0.00881
54.87648	0.01106
54.95927	0.01492
55.03171	0.01251
55.10414	0.01251
55.17658	0.00816
55.23867	0.01170
55.32146	0.01347
55.42494	0.01331
55.53877	0.01090
55.63190	0.01524
55.74573	0.01444
55.84921	0.01267
55.96304	0.01396
56.06653	0.01170
56.14931	0.01170
56.26314	0.00945
56.35628	0.01106
56.44941	0.01106
56.55289	0.01202
56.64603	0.00929
56.73916	0.01202
56.85299	0.01058
56.94612	0.01090
57.03926	0.01363
57.14274	0.01170
57.24622	0.01122
57.33935	0.00848
57.44284	0.00848
57.53597	0.01042
57.62910	0.01476
57.72224	0.01090
57.82572	0.01186
57.93955	0.01186
58.04303	0.01331
58.14651	0.01331
58.22930	0.00720
58.32243	0.01299
58.41557	0.01283
58.48800	0.00736
58.57079	0.01299
58.64323	0.00864
58.71566	0.01476
58.77775	0.01122
58.78810	0.01283
58.83984	0.01557
58.91228	0.01106
58.97437	0.01058
59.02611	0.01235
59.07785	0.01186
59.13994	0.01186
59.20203	0.01283
59.25377	0.01508
59.30551	0.01154
59.35725	0.01412
59.40899	0.01154
59.46073	0.01235
59.51248	0.01154
59.57456	0.01508
59.62631	0.01315
59.68840	0.00784
59.75048	0.00703
59.81257	0.01267
59.87466	0.01090
59.94710	0.01202
60.00919	0.01283
60.08163	0.00720
60.15406	0.01557
60.23685	0.01219
60.32998	0.01315
60.41277	0.00800
60.49555	0.01186
60.57834	0.01106
60.67147	0.01347
60.77496	0.01669
60.88879	0.01186
60.98192	0.01331
61.07505	0.01331
61.18888	0.01396
61.27167	0.01074
61.37515	0.01219
61.48898	0.01267
61.59246	0.01412
61.70629	0.01251
61.82012	0.01460
61.91326	0.01122
62.03744	0.01186
62.14092	0.01090
62.25475	0.01508
62.36858	0.01122
62.48241	0.01186
62.62728	0.01331
62.74111	0.01090
62.85494	0.01202
62.98947	0.00961
63.11365	0.01202
63.21713	0.01219
63.33096	0.01106
63.42409	0.00961
63.51723	0.01347
63.60001	0.01380
63.68280	0.01283
63.76558	0.01428
63.83802	0.01090
63.88976	0.01444
63.94150	0.01412
63.98290	0.01042
64.03464	0.01380
64.09673	0.01524
64.14847	0.01219
64.20021	0.01444
64.25195	0.01283
64.30369	0.00945
64.35543	0.01251
64.40717	0.01299
64.46926	0.01460
64.54170	0.00897
64.59344	0.01154
64.65553	0.01605
64.71762	0.01380
64.77971	0.01331
64.83145	0.01106
64.88319	0.01444
64.94528	0.01009
64.98667	0.01025
65.03841	0.01235
65.10050	0.01251
65.16259	0.01154
65.22468	0.01605
65.27642	0.01025
65.33851	0.01251
65.39025	0.01444
65.45234	0.00881
65.52478	0.01042
65.57652	0.01283
65.64896	0.01202
65.72139	0.01025
65.79383	0.01380
65.85592	0.01412
65.93871	0.01428
66.01114	0.01508
66.08358	0.01009
66.13532	0.01170
66.18706	0.01685
66.22846	0.01363
66.25950	0.01540
66.28020	0.01170
66.31124	0.01444
66.34229	0.01557
66.36298	0.01380
66.39403	0.01524
66.41472	0.01492
66.44577	0.01235
66.47681	0.01476
66.50786	0.01283
66.53890	0.01235
66.58029	0.01428
66.62169	0.01621
66.66308	0.01219
66.71482	0.01701
66.77691	0.01251
66.83900	0.01444
66.91144	0.01202
66.98387	0.00993
67.06666	0.01331
67.14944	0.01460
67.23223	0.01508
67.32536	0.01412
67.43919	0.01782
67.54268	0.01508
67.65651	0.01830
67.73929	0.02104
67.83243	0.02136
67.91521	0.02571
68.00834	0.02474
68.10148	0.03247
68.17392	0.03408
68.27740	0.03649
68.34984	0.03536
68.42227	0.04068
68.50506	0.04003
68.58784	0.04325
68.67063	0.04212
68.74307	0.04470
68.82585	0.04277
68.89829	0.04422
68.97073	0.04518
69.04316	0.04132
69.10525	0.04196
69.17769	0.03633
69.23978	0.03697
69.30187	0.03552
69.37431	0.03295
69.43640	0.02989
69.49849	0.02941
69.56057	0.02876
69.63301	0.02780
69.70545	0.02522
69.76754	0.02377
69.82963	0.02217
69.89172	0.02233
69.94346	0.01830
70.00555	0.01750
70.06764	0.01653
70.12972	0.02007
70.19181	0.01830
70.25390	0.01540
70.32634	0.01621
70.39878	0.01701
70.47122	0.01444
70.54365	0.01557
70.61609	0.01476
70.68853	0.01750
70.77131	0.01701
70.86445	0.01380
70.93688	0.01557
71.00932	0.01380
71.09211	0.00993
71.17489	0.01718
71.24733	0.01444
71.33012	0.01315
71.40255	0.01557
71.46464	0.01267
71.52673	0.01492
71.58882	0.01267
71.65091	0.01476
71.72335	0.01605
71.79578	0.01621
71.84753	0.01122
71.91996	0.01508
71.98205	0.01170
72.04414	0.01653
72.11658	0.01573
72.17867	0.01476
72.24076	0.01605
72.30285	0.01718
72.36494	0.01476
72.42702	0.01476
72.49946	0.01219
72.56155	0.01170
72.63399	0.01042
72.69608	0.01299
72.75817	0.01508
72.82026	0.01637
72.89269	0.01299
72.95478	0.01492
73.02722	0.01122
73.08931	0.01380
73.15140	0.01412
73.22384	0.01540
73.29627	0.01476
73.34801	0.01444
73.39975	0.01122
73.44115	0.01589
73.49289	0.01508
73.53428	0.01557
73.57567	0.01653
73.61707	0.01331
73.65846	0.01299
73.71020	0.01412
73.75159	0.01508
73.79299	0.01412
73.84473	0.01251
73.89647	0.01718
73.93786	0.01444
73.98960	0.01444
74.05169	0.01412
74.09308	0.01460
74.15517	0.01589
74.20691	0.01347
74.27935	0.01701
74.34144	0.01428
74.41388	0.01557
74.49666	0.01492
74.56910	0.01460
74.65189	0.01621
74.72432	0.01219
74.80711	0.01476
74.88990	0.00977
74.98303	0.01508
75.07616	0.01267
75.16930	0.01267
75.25208	0.01396
75.33487	0.01219
75.42800	0.01540
75.51079	0.01621
75.61427	0.01508
75.70740	0.01605
75.81088	0.01557
75.90402	0.01621
76.01785	0.01363
76.13168	0.01299
76.23516	0.01573
76.33864	0.01750
76.44212	0.01508
76.54561	0.01444
76.66978	0.01734
76.77327	0.01734
76.88710	0.01540
77.01128	0.01122
77.11476	0.01589
77.21824	0.01492
77.31137	0.01573
77.41486	0.01396
77.51834	0.01428
77.63217	0.01347
77.74600	0.01637
77.87018	0.01701
77.98401	0.01219
78.09784	0.01074
78.21167	0.01202
78.31515	0.01444
78.38759	0.01299
78.46002	0.01734
78.53246	0.01331
78.59455	0.01669
78.65664	0.01653
78.69803	0.01637
78.74977	0.01331
78.79117	0.01444
78.83256	0.01396
78.87395	0.01331
78.90500	0.01186
78.94639	0.01412
78.97743	0.01219
79.01883	0.01653
79.06022	0.01476
79.11196	0.01653
79.16370	0.01412
79.22579	0.01637
79.28788	0.01283
79.36032	0.01460
79.44310	0.01460
79.53624	0.01202
79.61902	0.01701
79.71215	0.01122
79.79494	0.01540
79.90877	0.01573
80.00190	0.01363
