Black Body Radiation Experiment Tue, Oct 30, 2018 2:57 PM
Sensor Position (Degrees)	Light Intensity (Volts)
54.33838	0.16622
54.37977	0.16091
54.41082	0.17041
54.44186	0.17572
54.47290	0.17733
54.50395	0.16864
54.53499	0.15850
54.57639	0.15190
54.61778	0.15962
54.66952	0.15190
54.74196	0.16477
54.82474	0.15061
54.90753	0.16510
54.99031	0.16526
55.07310	0.17669
55.15589	0.16719
55.25937	0.17121
55.34215	0.17588
55.44563	0.17685
55.53877	0.17588
55.64225	0.16896
55.73538	0.15705
55.82852	0.16654
55.92165	0.16510
56.03548	0.16397
56.13896	0.18328
56.23210	0.17717
56.35628	0.18747
56.47011	0.18940
56.60463	0.20002
56.72881	0.17524
56.87369	0.17057
57.01856	0.15496
57.17378	0.16638
57.31866	0.17878
57.47388	0.17781
57.61876	0.19037
57.77398	0.19069
57.96025	0.19439
58.10512	0.18972
58.27069	0.19326
58.43626	0.18506
58.56044	0.17958
58.68462	0.18345
58.79845	0.16832
58.90193	0.18666
58.97437	0.18425
59.02611	0.18071
59.07785	0.21451
59.13994	0.19165
59.19168	0.19182
59.25377	0.20357
59.30551	0.17636
59.35725	0.17813
59.41934	0.17685
59.47108	0.18135
59.53317	0.17089
59.59526	0.17491
59.66770	0.17910
59.74014	0.17620
59.81257	0.18055
59.89536	0.17459
59.97814	0.17620
60.05058	0.18312
60.14372	0.18699
60.23685	0.18328
60.32998	0.19004
60.43347	0.18634
60.53695	0.18956
60.64043	0.18892
60.75426	0.19133
60.87844	0.18747
61.00262	0.18811
61.10610	0.19455
61.19923	0.18634
61.27167	0.19230
61.34411	0.19713
61.40620	0.18441
61.46828	0.18763
61.54072	0.19825
61.60281	0.19536
61.66490	0.20099
61.73734	0.20115
61.80978	0.23012
61.88221	0.20904
61.96500	0.22385
62.03744	0.21306
62.12022	0.20775
62.20301	0.19890
62.28579	0.20196
62.37893	0.20340
62.49276	0.22191
62.58589	0.21129
62.69972	0.22127
62.79285	0.23270
62.89634	0.23833
63.01017	0.21596
63.12400	0.21644
63.22748	0.22336
63.35166	0.22723
63.44479	0.21870
63.53792	0.20984
63.63106	0.22546
63.73454	0.21757
63.80698	0.22304
63.87941	0.22723
63.94150	0.22867
63.99324	0.23431
64.03464	0.24348
64.07603	0.23431
64.11742	0.25185
64.15882	0.23785
64.18986	0.21934
64.23125	0.22352
64.27265	0.22336
64.32439	0.22433
64.36578	0.25137
64.41752	0.25604
64.46926	0.24654
64.53135	0.25749
64.59344	0.25620
64.65553	0.25330
64.72797	0.23898
64.79006	0.24751
64.84180	0.24670
64.89354	0.25894
64.94528	0.25185
65.00737	0.26232
65.06946	0.27696
65.13155	0.28083
65.20398	0.30014
65.28677	0.28759
65.36955	0.29724
65.45234	0.29467
65.54547	0.31785
65.64896	0.35165
65.76279	0.36356
65.86627	0.43615
65.99045	0.49458
66.08358	0.53643
66.20776	0.58439
66.33194	0.63622
66.45612	0.65908
66.58029	0.68403
66.71482	0.68419
66.83900	0.69626
66.96318	0.66053
67.09770	0.63847
67.24258	0.61256
67.36676	0.57538
67.50128	0.55091
67.64616	0.52741
67.78068	0.50810
67.90486	0.49055
68.02904	0.46899
68.14287	0.42311
68.24635	0.41748
68.32914	0.40171
68.40158	0.37080
68.46367	0.36984
68.52575	0.35390
68.57750	0.35969
68.62924	0.34360
68.67063	0.33201
68.72237	0.34521
68.76376	0.33233
68.81550	0.33088
68.86725	0.33394
68.91899	0.32734
68.95003	0.31785
68.99142	0.31270
69.02247	0.30288
69.07421	0.29531
69.11560	0.29193
69.16734	0.28147
69.20874	0.29161
69.26048	0.27889
69.30187	0.27970
69.36396	0.28807
69.42605	0.28243
69.48814	0.29097
69.53988	0.29064
69.59162	0.30352
69.64336	0.30787
69.70545	0.29435
69.76754	0.31688
69.82963	0.33088
69.89172	0.32155
69.96415	0.30948
70.04694	0.31125
70.14007	0.31189
70.23321	0.30722
70.32634	0.31366
70.41947	0.31173
70.52296	0.32605
70.63679	0.32348
70.76096	0.33024
70.88514	0.31575
70.98863	0.30320
71.14385	0.29708
71.25768	0.31559
71.38186	0.28742
71.53708	0.30046
71.68195	0.30368
71.83718	0.31785
72.02344	0.31640
72.17867	0.32284
72.36494	0.31929
72.54085	0.32638
72.71677	0.31752
72.90304	0.30304
73.09966	0.32799
73.29627	0.30948
73.44115	0.31205
73.59637	0.31270
73.73090	0.31060
73.83438	0.30996
73.91716	0.31817
73.98960	0.31913
74.07239	0.32541
74.14483	0.32766
74.23796	0.33104
74.34144	0.33571
74.43457	0.33587
74.52771	0.31817
74.64154	0.31704
74.76572	0.30481
74.88990	0.31591
75.00373	0.31946
75.12790	0.31092
75.25208	0.32123
75.39696	0.32171
75.55218	0.32380
75.71775	0.31495
75.87297	0.31334
76.05924	0.31350
76.18342	0.30143
76.28690	0.32042
76.39038	0.31495
76.52491	0.33056
76.65944	0.32766
76.78362	0.33797
76.90779	0.32058
77.04232	0.31897
77.18719	0.33732
77.32172	0.32943
77.46660	0.32879
77.60112	0.32670
77.74600	0.32541
77.87018	0.33571
77.99435	0.33780
78.11853	0.32316
78.27376	0.31028
78.37724	0.31575
78.49107	0.31897
78.59455	0.30191
78.68768	0.31253
78.79117	0.31173
78.88430	0.33829
78.95674	0.33587
79.03952	0.32123
79.11196	0.33378
79.18440	0.32718
79.25683	0.32799
79.30857	0.33024
79.37066	0.33137
79.43275	0.32654
79.49484	0.32332
79.57763	0.29596
79.63972	0.31527
79.70181	0.31189
79.76390	0.29000
79.82598	0.29708
79.87773	0.31946
79.92947	0.30690
79.98121	0.31141
80.03295	0.30948
