Black Body Radiation Experiment Tue, Oct 30, 2018 3:13 PM
Sensor Position (Degrees)	Light Intensity (Volts)
67.47024	0.75356
67.57372	0.68451
67.69790	0.63461
67.81173	0.58262
67.94626	0.55848
68.11183	0.52500
68.29809	0.52001
68.46367	0.49522
68.63958	0.48444
68.77411	0.45756
68.87759	0.44693
68.97073	0.42521
69.04316	0.41217
69.11560	0.38303
69.18804	0.37965
69.26048	0.37643
69.32257	0.35535
69.37431	0.34473
69.43640	0.34231
69.48814	0.34505
69.53988	0.34392
69.59162	0.33330
69.64336	0.33249
69.69510	0.33249
69.74684	0.33201
69.80893	0.32509
69.88137	0.31720
69.95381	0.31141
70.03659	0.31125
70.11938	0.30191
70.20216	0.31865
70.30564	0.32750
70.44017	0.33330
70.57470	0.33845
70.72992	0.33410
70.87480	0.32992
71.04037	0.31205
71.22663	0.32557
71.41290	0.30223
71.61987	0.31720
71.78544	0.30851
71.97170	0.31044
72.16832	0.30980
72.38563	0.32316
72.64434	0.32090
72.91339	0.34585
73.19279	0.33426
73.46184	0.34070
73.67916	0.33459
73.73090	0.32847
73.81368	0.32171
73.90682	0.33265
73.97925	0.30239
74.04134	0.31978
74.10343	0.32171
74.16552	0.31962
74.21726	0.32042
74.26900	0.33410
74.33109	0.32879
74.41388	0.33620
74.49666	0.32927
74.58980	0.33378
74.68293	0.34521
74.78641	0.35261
74.86920	0.35535
74.97268	0.34939
75.07616	0.36935
75.17964	0.36147
75.29347	0.36130
75.42800	0.34537
75.57288	0.35438
75.74880	0.34167
75.93506	0.34473
76.10063	0.34585
76.22481	0.34698
76.34899	0.35277
76.48352	0.35293
76.61804	0.36002
76.77327	0.36726
76.93884	0.37724
77.10441	0.38609
77.26998	0.37434
77.46660	0.36098
77.65286	0.38497
77.83913	0.34988
78.04610	0.35358
78.24271	0.35873
78.46002	0.38448
78.61525	0.36984
78.78082	0.38175
78.95674	0.39092
79.11196	0.38625
79.25683	0.39736
79.41206	0.39221
79.55693	0.38947
79.69146	0.38432
79.85703	0.37821
80.01225	0.38336
